bucket,category,bucket_count,test_class,test_method,params,error_summary,full_test_id
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testDateSub,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testDateSub
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testFromUnixTime,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testFromUnixTime
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testMakeTime,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testMakeTime
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testMicrosecond,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testMicrosecond
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testStrftimeWithDateFields,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testStrftimeWithDateFields
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testSubDateInterval,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testSubDateInterval
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testListFunctionWithBoolean,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testListFunctionWithBoolean
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testListFunctionWithNullValues,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testListFunctionWithNullValues
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testValuesFunctionGroupBy,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testValuesFunctionGroupBy
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testValuesFunctionMultipleFields,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testValuesFunctionMultipleFields
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testValuesFunctionWithBoolean,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testValuesFunctionWithBoolean
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testValuesFunctionWithNullValues,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testValuesFunctionWithNullValues
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT,testMultisearchWithComplexAggregation,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT.testMultisearchWithComplexAggregation
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT,testMultisearchWithThreeSubsearches,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT.testMultisearchWithThreeSubsearches
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT,testMultisearchWithTimestampInterleaving,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT.testMultisearchWithTimestampInterleaving
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testQueryMinusFields,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testQueryMinusFields
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testQueryMinusFieldsWithFilter,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testQueryMinusFieldsWithFilter
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionIT,testDivide,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionIT.testDivide
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionIT,testModFloatAndNegative,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionIT.testModFloatAndNegative
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionIT,testModShouldReturnWiderTypes,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionIT.testModShouldReturnWiderTypes
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseCanBePushedDownAsRangeQuery,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseCanBePushedDownAsRangeQuery
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLCastFunctionIT,testCastTime,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLCastFunctionIT.testCastTime
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLCastFunctionIT,testCastTimestamp,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLCastFunctionIT.testCastTimestamp
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testEarliestWithEval,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testEarliestWithEval
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLDedupIT,testDedupComplex,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLDedupIT.testDedupComplex
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLDedupIT,testDedupExpr,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLDedupIT.testDedupExpr
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithCompatibleNumericAndTemporalTypes,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithCompatibleNumericAndTemporalTypes
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithCompatibleNumericTypes,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithCompatibleNumericTypes
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithMultipleNonExistentFields,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithMultipleNonExistentFields
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithNonExistentField,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithNonExistentField
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithNullLiteralAndIntegerField,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithNullLiteralAndIntegerField
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithSpaceString,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithSpaceString
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testExistsSubqueryAndAggregation,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testExistsSubqueryAndAggregation
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testIssue3566,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testIssue3566
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testTwoExpressionsInSubquery,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testTwoExpressionsInSubquery
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT,testJsonDeleteWithDollarPrefixedPath,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT.testJsonDeleteWithDollarPrefixedPath
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT,testJsonSetWithDollarPrefixedPath,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT.testJsonSetWithDollarPrefixedPath
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLPatternsIT,testBrainLabelMode_ShowNumberedToken,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLPatternsIT.testBrainLabelMode_ShowNumberedToken
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLPatternsIT,testBrainParseWithUUID_ShowNumberedToken,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLPatternsIT.testBrainParseWithUUID_ShowNumberedToken
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLRenameIT,testRenameFullWildcardExcludesMetadataFields,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLRenameIT.testRenameFullWildcardExcludesMetadataFields
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLSortIT,testSortAgeAndFieldsNameAge,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLSortIT.testSortAgeAndFieldsNameAge
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLSortIT,testSortWithAutoCast,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLSortIT.testSortWithAutoCast
2,Correctness,64,org.opensearch.sql.calcite.remote.CalcitePPLSortIT,testSortWithNullValue,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLSortIT.testSortWithNullValue
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT,testStreamstatsByWithReverse,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT.testStreamstatsByWithReverse
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT,testStreamstatsWindowWithReverse,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT.testStreamstatsWindowWithReverse
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT,testStreamstatsWithReverse,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT.testStreamstatsWithReverse
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT,testStreamstatsWithSortThenReverse,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteReverseCommandIT.testStreamstatsWithSortThenReverse
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteSortCommandIT,testHeadThenSort,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteSortCommandIT.testHeadThenSort
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT,testStatsBySpanTimeWithNullBucket,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT.testStatsBySpanTimeWithNullBucket
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT,testStatsPercentileByNullValue,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT.testStatsPercentileByNullValue
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT,testStatsPercentileByNullValueNonNullBucket,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT.testStatsPercentileByNullValueNonNullBucket
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT,testStatsPercentileBySpan,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT.testStatsPercentileBySpan
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT,testStatsPercentileWithNull,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT.testStatsPercentileWithNull
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteSystemFunctionIT,typeof_opensearch_types,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteSystemFunctionIT.typeof_opensearch_types
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteUnionCommandIT,testUnionMidPipeline_SingleExplicitDataset,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteUnionCommandIT.testUnionMidPipeline_SingleExplicitDataset
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteUnionCommandIT,testUnionThreeSubsearches,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteUnionCommandIT.testUnionThreeSubsearches
2,Correctness,64,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT,testFilterScriptPushDownWithPPLBuiltInFunction,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT.testFilterScriptPushDownWithPPLBuiltInFunction
2,Correctness,64,org.opensearch.sql.ppl.dashboard.WafPplDashboardIT,testTopRequestURIs,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.ppl.dashboard.WafPplDashboardIT.testTopRequestURIs
2,Correctness,64,org.opensearch.sql.ppl.dashboard.WafPplDashboardIT,testTotalBlockedRequests,,AssertionError — java.lang.AssertionError:,org.opensearch.sql.ppl.dashboard.WafPplDashboardIT.testTotalBlockedRequests
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteLikeQueryIT,test_convert_field_text_to_keyword,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteLikeQueryIT.test_convert_field_text_to_keyword
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testValuesFunctionWithDuplicates,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testValuesFunctionWithDuplicates
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteParseCommandIT,testParseErrorInvalidGroupNameHyphen,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteParseCommandIT.testParseErrorInvalidGroupNameHyphen
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteParseCommandIT,testParseErrorInvalidGroupNameSpecialCharacter,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteParseCommandIT.testParseErrorInvalidGroupNameSpecialCharacter
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteParseCommandIT,testParseErrorInvalidGroupNameStartingWithDigit,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteParseCommandIT.testParseErrorInvalidGroupNameStartingWithDigit
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteParseCommandIT,testParseErrorInvalidGroupNameUnderscore,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteParseCommandIT.testParseErrorInvalidGroupNameUnderscore
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteRexCommandIT,testRexErrorInvalidGroupNameHyphen,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteRexCommandIT.testRexErrorInvalidGroupNameHyphen
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteRexCommandIT,testRexErrorInvalidGroupNameSpecialCharacter,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteRexCommandIT.testRexErrorInvalidGroupNameSpecialCharacter
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteRexCommandIT,testRexErrorInvalidGroupNameStartingWithDigit,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteRexCommandIT.testRexErrorInvalidGroupNameStartingWithDigit
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteRexCommandIT,testRexErrorInvalidGroupNameUnderscore,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteRexCommandIT.testRexErrorInvalidGroupNameUnderscore
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteSortCommandIT,testPushdownSortCastToDoubleExpression,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteSortCommandIT.testPushdownSortCastToDoubleExpression
3,Correctness,12,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT,testStatsWithLimit,,AssertionError — java.lang.AssertionError,org.opensearch.sql.calcite.remote.CalciteStatsCommandIT.testStatsWithLimit
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testEqualOperator,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testEqualOperator
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testGreaterOperator,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testGreaterOperator
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testLessOperator,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testLessOperator
4,Correctness,8,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSubsearchMaxOut3,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSubsearchMaxOut3
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT,testDoubleEqualWithSpecialCharacters,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT.testDoubleEqualWithSpecialCharacters
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT,testFilterOnComputedNestedFields,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT.testFilterOnComputedNestedFields
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT,testFilterOnNestedAndRootFields,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT.testFilterOnNestedAndRootFields
4,Correctness,8,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT,testFilterOnNestedFields,,AssertionError — java.lang.AssertionError: expected:<1> but was:<0>,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT.testFilterOnNestedFields
5,Correctness,6,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testLteOperator,,AssertionError — java.lang.AssertionError: expected:<2> but was:<0>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testLteOperator
5,Correctness,6,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testFilterQueryWithOr2,,AssertionError — java.lang.AssertionError: expected:<2> but was:<0>,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testFilterQueryWithOr2
5,Correctness,6,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSubsearchMaxOut2,,AssertionError — java.lang.AssertionError: expected:<2> but was:<0>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSubsearchMaxOut2
5,Correctness,6,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSubsearchMaxOut4,,AssertionError — java.lang.AssertionError: expected:<2> but was:<0>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSubsearchMaxOut4
5,Correctness,6,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testInSubqueryWithTableAlias,,AssertionError — java.lang.AssertionError: expected:<2> but was:<0>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testInSubqueryWithTableAlias
5,Correctness,6,org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT,testTopLongLivedTCPFlows,,AssertionError — java.lang.AssertionError: expected:<2> but was:<0>,org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT.testTopLongLivedTCPFlows
6,Stability,6,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMaxIgnoresNulls,,undefined — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMaxIgnoresNulls
6,Stability,6,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMaxNumeric,,undefined — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMaxNumeric
6,Stability,6,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMaxString,,undefined — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMaxString
6,Stability,6,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMinIgnoresNulls,,undefined — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMinIgnoresNulls
6,Stability,6,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMinNumeric,,undefined — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMinNumeric
6,Stability,6,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMinString,,undefined — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMinString
7,Stability,5,org.opensearch.sql.calcite.remote.CalciteBinCommandIT,testStatsWithBinsOnTimeAndTermField_Avg,,string — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteBinCommandIT.testStatsWithBinsOnTimeAndTermField_Avg
7,Stability,5,org.opensearch.sql.calcite.remote.CalciteBinCommandIT,testStatsWithBinsOnTimeAndTermField_Count,,string — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteBinCommandIT.testStatsWithBinsOnTimeAndTermField_Count
7,Stability,5,org.opensearch.sql.calcite.remote.CalciteBinCommandIT,testStatsWithBinsOnTimeField_Avg,,string — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteBinCommandIT.testStatsWithBinsOnTimeField_Avg
7,Stability,5,org.opensearch.sql.calcite.remote.CalciteBinCommandIT,testStatsWithBinsOnTimeField_Count,,string — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteBinCommandIT.testStatsWithBinsOnTimeField_Count
7,Stability,5,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testNestedCaseAggWithAutoDateHistogram,,string — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testNestedCaseAggWithAutoDateHistogram
8,Stability,4,org.opensearch.sql.calcite.remote.CalciteBinCommandIT,testBinTimestampSpan6Days,,"IllegalArgumentException — Unable to convert call ADDDATE(char<10>, i64?).",org.opensearch.sql.calcite.remote.CalciteBinCommandIT.testBinTimestampSpan6Days
8,Stability,4,org.opensearch.sql.calcite.remote.CalciteBinCommandIT,testBinTimestampSpan7Days,,"IllegalArgumentException — Unable to convert call ADDDATE(char<10>, i64?).",org.opensearch.sql.calcite.remote.CalciteBinCommandIT.testBinTimestampSpan7Days
8,Stability,4,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT,testMultisearchBinAndStats,,"IllegalArgumentException — Unable to convert call ADDDATE(char<10>, i64?).",org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT.testMultisearchBinAndStats
8,Stability,4,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT,testMultisearchBinTimestamp,,"IllegalArgumentException — Unable to convert call ADDDATE(char<10>, i64?).",org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT.testMultisearchBinTimestamp
9,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT,testEventstatsDistinctCount,,IllegalStateException — Window function [APPROX_COUNT_DISTINCT] is not supported,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT.testEventstatsDistinctCount
9,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT,testEventstatsDistinctCountByCountry,,IllegalStateException — Window function [APPROX_COUNT_DISTINCT] is not supported,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT.testEventstatsDistinctCountByCountry
9,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT,testEventstatsDistinctCountFunction,,IllegalStateException — Window function [APPROX_COUNT_DISTINCT] is not supported,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT.testEventstatsDistinctCountFunction
9,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT,testEventstatsDistinctCountWithNull,,IllegalStateException — Window function [APPROX_COUNT_DISTINCT] is not supported,org.opensearch.sql.calcite.remote.CalcitePPLEventstatsIT.testEventstatsDistinctCountWithNull
10,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testCountDistinctApprox,,UnsupportedOperationException — Unable to find binding for call APPROX_COUNT_DISTINCT($1),org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testCountDistinctApprox
10,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testCountDistinctApproxWithAlias,,UnsupportedOperationException — Unable to find binding for call APPROX_COUNT_DISTINCT($1),org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testCountDistinctApproxWithAlias
10,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testCountDistinctApprox,,UnsupportedOperationException — Unable to find binding for call APPROX_COUNT_DISTINCT($1),org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testCountDistinctApprox
10,Unsupported,4,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testCountDistinctApproxWithAlias,,UnsupportedOperationException — Unable to find binding for call APPROX_COUNT_DISTINCT($1),org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testCountDistinctApproxWithAlias
11,Correctness,3,org.opensearch.sql.calcite.remote.CalciteMultiMatchIT,test_wildcard_multi_match,,AssertionError — java.lang.AssertionError: expected:<10> but was:<0>,org.opensearch.sql.calcite.remote.CalciteMultiMatchIT.test_wildcard_multi_match
11,Correctness,3,org.opensearch.sql.calcite.remote.CalciteQueryStringIT,wildcard_test,,AssertionError — java.lang.AssertionError: expected:<10> but was:<0>,org.opensearch.sql.calcite.remote.CalciteQueryStringIT.wildcard_test
11,Correctness,3,org.opensearch.sql.calcite.remote.CalciteSimpleQueryStringIT,test_wildcard_simple_query_string,,AssertionError — java.lang.AssertionError: expected:<10> but was:<0>,org.opensearch.sql.calcite.remote.CalciteSimpleQueryStringIT.test_wildcard_simple_query_string
